,COMBUSTÍVEL,ANO,REGIÃO,ESTADO,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,TOTAL
632,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,PARAÍBA,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,50.258017718248006,0.0,20.0,0.0,0.2580177182480066
633,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,PERNAMBUCO,215.72869849881462,135.0,205.0,309.0,240.0,290.0,203.0,300.0,252.0,2929.7286984988145,450.0,235.0,95.0
634,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,ALAGOAS,430.0,45.21052884986896,60.0,10.0,0.0,30.0,40.0,310.0,475.0,185.0,1675.210528849869,20.0,70.0
635,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,SERGIPE,105.0,110.0,10.177151781210668,115.0,180.0,95.0,155.0,100.0,175.0,145.0,60.0,1280.1771517812108,30.0
636,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,BAHIA,1115.0,915.0,980.0,1041.6432269368931,765.0,745.0,895.0,720.0,905.0,770.0,948.156,855.0,10654.799226936892
637,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUDESTE,MINAS GERAIS,3.7550875403659045,0.0,0.0,0.0,3.7550875403659045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUDESTE,ESPÍRITO SANTO,3209.945,26053.054747620656,2275.826,2709.664,1755.853,1912.1487476206569,2283.779,2257.815,2353.22,1973.883,1634.826,1437.549,2248.546
639,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUDESTE,RIO DE JANEIRO,12808.802,16164.5,209950.1195983949,23458.626,17475.66,20723.76,15925.568598394933,18546.795,16249.424,11945.559,21865.48,16757.346,18028.599
640,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUDESTE,SÃO PAULO,2895.606,2714.868,2516.605,39716.9124423473,4162.5,3146.4,4994.6,3518.6964423472923,3327.51,3008.0,3451.759,3153.5,2826.868
641,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUL,PARANÁ,570.945,454.547,417.701,497.678,5713.91167041011,603.1,493.5,371.5,384.8486704101093,517.592,431.0,564.0,407.5
642,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUL,SANTA CATARINA,5484.0,4809.2,5145.144,4511.604,6274.729,56666.41538808691,3394.0,4298.768,4428.309,4184.350388086909,4774.111,4249.2,5113.0
643,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUL,RIO GRANDE DO SUL,1862.0,2127.0,2877.0,2420.731,3449.664,2548.055,31493.905765743595,3748.5,2326.0,2828.0,3043.955765743593,2143.0,2120.0
644,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,636.9,583.0,401.0,396.0,283.0,108.0,84.0,4056.6408856173975,135.0,285.0,312.0,323.74088561739774,509.0
645,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285831967517464,0.0,0.0,0.0,1.4285831967517464
646,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO CENTRO-OESTE,GOIÁS,1.4241895406609675,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,31.42418954066097,0.0,0.0,0.0
647,ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0.0,0.21369843834131988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21369843834131988,0.0,0.0
648,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,RONDÔNIA,438.5,252.0,326.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.5,198.0
649,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,ACRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,AMAZONAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,RORAIMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,PARÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,AMAPÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,TOCANTINS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,MARANHÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,PIAUÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,CEARÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,RIO GRANDE DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,PARAÍBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,PERNAMBUCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,ALAGOAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,SERGIPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,BAHIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUDESTE,MINAS GERAIS,5.0,15.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUDESTE,ESPÍRITO SANTO,40.0,20.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUDESTE,RIO DE JANEIRO,1042.91,984.614,1581.499,12627.527,1549.142,1640.508,972.406,1117.357,552.305,793.368,701.442,644.383,1047.593
667,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUDESTE,SÃO PAULO,658.2,681.8,597.0,1015.0,8151.4,947.6,1081.0,682.0,561.8,436.0,450.0,589.0,452.0
668,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUL,PARANÁ,20.0,15.0,10.0,0.0,22.876,215.63600000000002,30.0,15.87,25.0,15.0,25.0,20.703,16.187
669,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUL,SANTA CATARINA,30.0,40.0,30.0,40.0,35.0,55.0,545.0,95.0,65.0,65.0,35.0,15.0,40.0
670,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUL,RIO GRANDE DO SUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO,232.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,146.0,391.0,53.0
673,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO CENTRO-OESTE,GOIÁS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,RONDÔNIA,15455.337,16360.385,18378.04,17405.856,15078.608,20779.072,21891.283,21607.51,21355.119,22160.809,23678.825,25333.182,239484.026
676,ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,ACRE,38150.815,2519.765,2499.208,2948.908,2905.094,3154.237,3075.16,3646.2,4060.9,3544.789,3662.897,3255.579,2878.078
677,ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,AMAZONAS,11414.364,136601.20799999998,9988.742,9143.539,11004.309,10042.315,11119.214,10564.127,11609.609,13672.078,12455.442,13622.73,11964.739
678,ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,RORAIMA,3776.892,3820.215,42834.004,3470.852,3527.934,4108.445,3623.953,3247.562,2970.2,2748.0,3557.8,3788.222,4193.929
679,ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,PARÁ,89540.858,87255.145,83399.356,904050.2060000001,67543.655,58797.919,70329.705,65362.584,60254.025,74808.064,78023.467,88070.812,80664.616
680,ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,AMAPÁ,1620.09,1295.136,747.974,736.914,15812.186000000003,1131.884,1079.501,1287.891,1258.293,1257.498,1598.18,1661.697,2137.128
681,ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,TOCANTINS,35993.37,33941.463,38383.584,39615.244,35550.153,384408.82499999995,24847.897,24401.076,31983.397,30233.033,23110.439,32810.96,33538.209
682,ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,MARANHÃO,47568.95,51066.181,47409.44,52303.734,50096.041,46972.213,526284.605,39847.326,32689.649,41421.134,38634.923,34925.164,43349.85
683,ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,PIAUÍ,23437.9,23888.55,25023.937,23863.463,24681.082,25629.154,23984.664,269726.702,19725.701,17456.571,21429.992,21502.917,19102.771
684,ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,CEARÁ,56703.65,66088.7,68313.6,73171.3,68974.268,75684.195,72027.016,70211.192,791171.0050000001,63951.204,55110.087,62280.295,58655.498
685,ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,RIO GRANDE DO NORTE,10583.878,9145.184,12586.745,11784.5,13149.5,11934.474,13036.097,12981.058,13352.619,141786.284,11714.687,10008.392,11509.15
686,ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,PARAÍBA,17768.338,16538.336,13916.257,22525.208,20982.2,22893.74,17896.13,19692.42,19223.873,18977.598,224903.933,18396.997,16092.836
687,ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,PERNAMBUCO,89061.511,99598.806,94327.197,76018.175,107255.122,103324.247,115781.565,108515.091,118630.202,116058.022,121854.685,1251532.4640000002,101107.841
688,ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,ALAGOAS,16097.314,13303.876,14743.354,13454.297,11197.918,13980.5,13470.5,15297.501,15231.358,18553.806,17655.33,16528.294,179514.048
689,ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,SERGIPE,179725.223,14633.698,12907.108,14693.328,14413.609,12635.521,14556.3,13941.014,15747.0,15313.05,17290.34,16922.378,16671.877
690,ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,BAHIA,121655.634,1341194.726,100153.555,90042.844,111336.897,109146.385,85540.003,115019.832,115178.314,125719.692,114180.605,127309.923,125911.042
691,ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUDESTE,MINAS GERAIS,202068.333,201931.631,2274147.853,162932.847,151162.768,184845.015,183275.856,149569.013,206230.311,201256.972,215481.617,198159.492,217233.998
692,ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUDESTE,ESPÍRITO SANTO,42755.794,41468.679,41347.154,464726.329,36654.388,32182.679,37994.975,35501.686,31439.251,41829.078,40121.4,43503.4,39927.845
693,ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUDESTE,RIO DE JANEIRO,109093.815,120239.847,114005.03,120708.829,1335884.535,111945.967,99465.292,115098.453,109732.54,99136.82,107396.204,110072.048,118989.69
694,ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUDESTE,SÃO PAULO,472748.689,436195.25,461832.032,449289.287,440511.324,5080540.371,359797.28,356706.553,422244.674,425041.325,367015.71,450392.722,438765.525
695,ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUL,PARANÁ,151004.66,161649.488,148023.466,153878.998,160090.375,162161.072,1722190.537,120908.928,124783.397,143365.358,138572.245,109503.525,148249.025
696,ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUL,SANTA CATARINA,79252.256,76777.543,81601.603,74010.788,81487.842,86554.419,86037.764,911907.3809999998,69444.161,68793.411,75563.04,75138.6,57245.954
697,ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUL,RIO GRANDE DO SUL,70171.09,90230.577,87836.311,95442.978,85948.888,96322.756,98389.252,97253.239,1047986.1709999999,76890.928,73382.915,88973.458,87143.779
698,ÓLEO DIESEL S-10 (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,36660.203,30489.476,41137.728,44331.993,44680.678,40953.53,43287.246,41729.608,39489.083,473888.15199999994,31129.997,37290.027,42708.583
699,ÓLEO DIESEL S-10 (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO,54602.373,46715.957,40378.784,59906.061,63413.304,66572.08,65882.37,72138.87,68989.142,69084.362,702990.8219999999,45389.763,49917.756
700,ÓLEO DIESEL S-10 (m3),2018,REGIÃO CENTRO-OESTE,GOIÁS,64286.527,75970.984,70782.248,61992.247,80735.33,85050.76,89212.381,81007.511,90287.392,76602.452,75576.06,910117.0180000002,58613.126
701,ÓLEO DIESEL S-10 (m3),2018,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,15472.866,15008.318,18737.238,17700.966,16973.154,17326.5,17500.5,19421.5,17690.651,19896.92,18323.944,18414.823,212467.38
702,ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,RONDÔNIA,611596.5859999999,44995.41,49365.629,55215.752,50034.019,43279.411,59130.857,58249.89,54326.114,51299.528,51620.541,52166.715,41912.72
703,ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,ACRE,8949.348,113000.511,8541.981,7276.524,9067.301,8623.703,9773.525,8679.7,10636.4,10491.9,9967.594,10975.268,10017.267
704,ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,AMAZONAS,81604.698,63976.649,556939.593,36657.748,27283.709,30022.516,32053.438,21307.104,23230.23,33779.252,54221.46,69350.965,83451.824
705,ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,RORAIMA,23108.584,13865.361,11559.412,124353.765,6886.499,7894.617,12380.938,6390.233,5421.418,6988.586,4612.0,6670.3,18575.817
706,ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,PARÁ,114036.298,119169.248,107706.107,95376.666,1292899.128,97261.968,93396.851,107445.426,102873.858,99776.528,113957.457,117457.795,124440.926
707,ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,AMAPÁ,7147.41,7267.85,7674.631,6917.828,6392.742,79256.08699999998,7013.973,6383.602,5801.182,5813.627,5926.601,6610.882,6305.759
708,ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,TOCANTINS,50028.07,52860.15,48106.408,52031.936,48264.749,40595.199,581304.01,44117.342,41164.935,56892.973,54159.742,37989.536,55092.97
709,ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,MARANHÃO,74251.249,79892.158,78718.392,71536.923,79641.614,75178.048,70723.429,857955.8259999999,69314.722,53295.105,71632.795,68242.605,65528.786
710,ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,PIAUÍ,18096.337,22495.8,21787.25,22293.82,20115.381,21254.894,21906.484,19981.532,246814.719,19541.777,16704.281,20719.471,21917.692
711,ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,CEARÁ,16519.535,15282.582,19496.0,17762.0,18772.0,17624.49,19515.353,17377.762,16922.185,217767.64999999997,21459.641,18194.294,18841.808
712,ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,RIO GRANDE DO NORTE,25800.277,22365.352,20582.04,23619.0,24269.5,26537.5,24275.627,26763.698,26148.143,30456.027,296855.472,24405.662,21632.646
713,ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,PARAÍBA,16352.738,17846.384,15848.786,12836.783,17465.342,16848.6,18296.61,17377.112,18734.49,18404.219,16468.747,206245.47900000002,19765.668
714,ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,PERNAMBUCO,12075.274,11064.046,11014.201,9059.901,6559.746,8105.6,5779.45,5074.65,3789.794,4089.421,3866.453,3537.952,84016.48799999998
715,ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,ALAGOAS,173752.378,17386.51,14559.297,14775.242,12473.993,11930.162,12452.36,12274.5,14119.501,13907.231,16601.049,16496.77,16775.763
716,ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,SERGIPE,10014.36,133084.874,12045.271,10690.168,11366.455,11619.915,10167.623,12213.6,9978.5,11916.0,10435.408,11462.735,11174.839
717,ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,BAHIA,145089.927,127642.205,1738064.9739999997,140960.709,125277.185,152894.769,153235.171,114327.928,164366.06,154855.876,160303.396,145271.025,153840.723
718,ÓLEO DIESEL S-500 (m3),2018,REGIÃO SUDESTE,MINAS GERAIS,406570.115,352313.467,338195.817,4523227.781,355234.096,333723.156,400682.508,384396.403,309670.318,427248.124,408181.828,424918.827,382093.122
719,ÓLEO DIESEL S-500 (m3),2018,REGIÃO SUDESTE,ESPÍRITO SANTO,55846.233,60030.229,55505.559,53536.475,625011.009,46496.622,40432.744,50804.261,44989.71,40568.994,55859.676,59881.373,61059.133
720,ÓLEO DIESEL S-500 (m3),2018,REGIÃO SUDESTE,RIO DE JANEIRO,68083.341,61427.06,70459.82,63076.849,62093.843,750638.6910000001,64681.594,54840.42,59398.338,61118.112,54863.723,63896.056,66699.535
721,ÓLEO DIESEL S-500 (m3),2018,REGIÃO SUDESTE,SÃO PAULO,659635.556,677686.428,618122.671,611184.77,565653.448,484468.522,6985543.541,464273.645,492196.644,594817.472,611455.528,519602.053,686446.804
722,ÓLEO DIESEL S-500 (m3),2018,REGIÃO SUL,PARANÁ,341549.641,355406.739,355058.961,324907.237,304138.594,296393.962,267116.677,3751757.5190000003,266834.51,325705.862,353934.939,322521.533,238188.864
723,ÓLEO DIESEL S-500 (m3),2018,REGIÃO SUL,SANTA CATARINA,95741.106,142320.13,132433.284,136066.242,117347.806,123605.726,122480.072,104216.193,1492037.2019999998,120689.932,126239.936,136832.225,134064.55
724,ÓLEO DIESEL S-500 (m3),2018,REGIÃO SUL,RIO GRANDE DO SUL,259650.876,159952.514,210566.842,196873.404,211326.828,192382.425,230869.673,223211.861,178765.605,2486361.141,183114.747,182330.837,257315.529
725,ÓLEO DIESEL S-500 (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,78818.792,65972.65,51215.13,77580.386,87491.095,89893.092,79344.758,79619.97,74051.472,63878.825,866322.3759999999,49176.759,69279.447
726,ÓLEO DIESEL S-500 (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO,212543.047,197780.772,150751.949,126032.228,202313.24,210845.744,206471.666,183873.003,189822.797,145670.44,129257.976,2136295.3069999996,180932.445
727,ÓLEO DIESEL S-500 (m3),2018,REGIÃO CENTRO-OESTE,GOIÁS,121274.831,137230.919,166364.955,139729.018,121551.388,166462.184,171235.2,175360.876,160923.804,169493.416,131936.313,114275.371,1775838.2750000001
728,ÓLEO DIESEL S-500 (m3),2018,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,153913.536,11285.55,10839.777,13635.833,12613.73,12558.591,13644.5,12921.0,14691.5,13968.263,14295.898,12284.026,11174.868
729,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORTE,RONDÔNIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORTE,ACRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORTE,AMAZONAS,1251.888,60.709,64.73,288711.2379999999,35852.41,35166.803,43374.695,41967.547,22338.356,38812.808,41116.852,25810.241,2894.199
732,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORTE,RORAIMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORTE,PARÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORTE,AMAPÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORTE,TOCANTINS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0
736,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORDESTE,MARANHÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORDESTE,PIAUÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORDESTE,CEARÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORDESTE,RIO GRANDE DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORDESTE,PARAÍBA,0.0,15.0,550.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0
741,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORDESTE,PERNAMBUCO,1046.5,32.0,64.0,55.0,55.0,15.0,52.0,28.0,0.0,20.0,95.0,313.5,317.0
742,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORDESTE,ALAGOAS,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
743,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORDESTE,SERGIPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO NORDESTE,BAHIA,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO SUDESTE,MINAS GERAIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO SUDESTE,ESPÍRITO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO SUDESTE,RIO DE JANEIRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO SUDESTE,SÃO PAULO,960.0,0.0,0.0,0.0,0.0,0.0,0.0,5265.0,265.0,365.0,995.0,1445.0,1235.0
749,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO SUL,PARANÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO SUL,SANTA CATARINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO SUL,RIO GRANDE DO SUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO,25.0,39.0,70.0,52.0,55.0,71.0,46.0,31.0,58.0,96.0,40.0,78.0,661.0
754,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO CENTRO-OESTE,GOIÁS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,ÓLEO DIESEL S-1800 (m3),2018,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORTE,RONDÔNIA,828.1,755.6,10323.9,652.5,503.8,623.3,686.0,585.3,976.2,1162.1,1134.7,1233.9,1182.4
757,ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORTE,ACRE,65.0,137.0,66.0,745.0,119.0,31.0,65.0,42.0,58.0,54.0,46.0,39.0,23.0
758,ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORTE,AMAZONAS,7405.475,9224.36,9274.494,10945.387,127566.78400000003,11048.081,11833.382,10270.998,12572.476,9590.557,12592.84,13025.721,9783.013
759,ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORTE,RORAIMA,0.0,0.0,0.0,0.0,0.0,35.0,5.0,5.0,25.0,0.0,0.0,0.0,0.0
760,ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORTE,PARÁ,11783.314,5777.557,4312.523,6164.637,9489.959,7375.493,101128.83,6925.964,8067.212,10870.224,10664.876,9412.147,10284.924
